	mse	rho
soccer	5.50179024559322	0.10779836263689646
soft	4.321936785254238	-0.011291584170922554
soldier	5.707531262542374	-0.018104168296498538
spaghetti	5.539300414915254	-0.029673328790748982
spatula	3.9115650477966106	-0.01650520625230157
speech	7.783904859491525	-0.20353693364480663
spiritual	3.1671910447457625	-0.10849749849592122
spoke (to)	6.162429454576271	-0.050911159261789574
spring	4.83148151220339	0.0568388070685221
squeal	6.295088286949151	-0.16711441209124048
stampede	10.775605189322034	-0.2417464513517108
stapler	3.6159366762711858	0.000423957819831148
stayed	2.0881496994915256	-0.06302084632080468
stole	6.395665882881357	-0.07415077251427535
stone	3.699872657288135	-0.21676580418961394
store	4.042099209830509	0.13350505776810928
storm	7.0993461440677965	-0.2613670102568014
street	4.466527646610169	0.07734155109149052
student	5.978434031355933	-0.032538049525604525
submarine	4.064625382542373	-0.10794125621764085
subway	6.409686056610169	-0.19828230691328877
sum	1.417097292881356	0.11728790830001468
summer	4.222727935593221	0.16546307186231032
sun	8.305187495932204	-0.05273876193270157
survived	5.232986865084746	-0.1591461875625775
sympathy	3.314244993559322	0.08382072866693174
symphony	6.470555195932203	-0.1604976491383439
table	4.124005123559322	-0.0015150137799701138
tangerine	6.841042188135592	-0.07179302277087113
tax	3.8187580947457636	0.03632965803831603
tea	5.726138795423729	-0.08830637264200311
teacher	7.689780415084746	0.018893341523584784
team	5.124617929152542	0.06112331805332242
television	4.132998033728813	0.03597958550888656
terrorist	9.531924808983051	0.02508308347481238
testimony	5.556425614915255	-0.14188555207167008
theater	5.79861911559322	0.09716768501469154
theme	2.8544739052542374	-0.06136041154884157
theory	3.3394607064406783	-0.12307642629806098
threw	5.508787219830508	0.00892651604758173
thunder	6.603299247457627	-0.15520031195464082
ticket	2.7051712562711865	0.02025654384817264
tiger	7.472522916779661	-0.07156601617901533
tired	2.484430128813559	0.18112654144335652
toaster	3.9379949440677966	-0.09090005846922344
tobacco	7.2811775899999995	-0.07834243208267644
toe	4.5369285118644065	0.24167437571442435
tomato	5.6341457633898315	0.02378577782168637
